timestamp,open,high,low,close,volume
2025-05-19 12:00:00,2416.33,2420.00,2383.00,2400.23,338055.235
2025-05-19 13:00:00,2400.23,2441.75,2393.63,2426.31,536861.269
2025-05-19 14:00:00,2426.31,2453.50,2416.40,2446.23,453962.648
2025-05-19 15:00:00,2446.23,2473.00,2442.00,2465.59,329995.414
2025-05-19 16:00:00,2465.59,2510.00,2449.82,2509.00,512306.894
2025-05-19 17:00:00,2509.00,2546.97,2501.03,2504.19,778156.110
2025-05-19 18:00:00,2504.18,2518.26,2474.58,2488.87,432982.803
2025-05-19 19:00:00,2488.87,2524.25,2478.60,2517.67,325348.711
2025-05-19 20:00:00,2517.68,2534.09,2505.62,2519.59,278931.765
2025-05-19 21:00:00,2519.60,2524.21,2501.58,2521.55,157445.537
2025-05-19 22:00:00,2521.55,2521.55,2491.39,2503.01,202591.765
2025-05-19 23:00:00,2503.01,2532.67,2499.63,2526.87,186872.840
2025-05-20 00:00:00,2526.87,2563.33,2510.32,2514.34,417509.931
2025-05-20 01:00:00,2514.33,2549.00,2509.52,2539.53,206925.232
2025-05-20 02:00:00,2539.52,2588.00,2538.87,2566.01,491706.090
2025-05-20 03:00:00,2566.02,2579.77,2542.48,2552.08,361332.364
2025-05-20 04:00:00,2552.08,2577.54,2543.78,2569.99,201524.810
2025-05-20 05:00:00,2570.00,2575.34,2555.55,2558.33,168802.345
2025-05-20 06:00:00,2558.32,2560.62,2533.33,2542.76,243734.148
2025-05-20 07:00:00,2542.75,2546.00,2520.66,2531.20,299282.029
2025-05-20 08:00:00,2531.21,2539.00,2520.80,2533.36,188482.852
2025-05-20 09:00:00,2533.36,2538.83,2523.56,2525.38,125192.372
2025-05-20 10:00:00,2525.39,2532.98,2506.66,2514.98,249426.742
2025-05-20 11:00:00,2514.98,2518.51,2491.00,2513.32,324537.556
2025-05-20 12:00:00,2513.32,2514.31,2477.28,2483.39,371319.192
2025-05-20 13:00:00,2483.39,2491.25,2463.00,2474.51,396429.327
2025-05-20 14:00:00,2474.52,2488.80,2465.15,2467.66,325010.136
2025-05-20 15:00:00,2467.66,2492.04,2466.60,2481.52,247110.519
2025-05-20 16:00:00,2481.52,2489.11,2467.36,2473.82,168097.047
2025-05-20 17:00:00,2473.83,2507.78,2473.10,2495.94,312711.994
2025-05-20 18:00:00,2495.91,2503.00,2438.39,2451.71,488661.048
2025-05-20 19:00:00,2451.71,2511.05,2446.19,2500.25,373239.384
2025-05-20 20:00:00,2500.25,2522.78,2483.50,2512.58,327451.014
2025-05-20 21:00:00,2512.59,2526.01,2488.50,2509.14,232045.367
2025-05-20 22:00:00,2509.13,2516.93,2486.75,2515.34,209260.728
2025-05-20 23:00:00,2515.33,2540.47,2512.39,2523.09,216171.405
2025-05-21 00:00:00,2523.08,2536.99,2516.89,2528.79,192882.618
2025-05-21 01:00:00,2528.78,2547.44,2525.00,2532.82,193265.954
2025-05-21 02:00:00,2532.82,2539.63,2506.31,2538.35,229532.353
2025-05-21 03:00:00,2538.35,2553.50,2533.76,2543.77,164799.034
2025-05-21 04:00:00,2543.76,2560.37,2533.03,2549.47,195688.403
2025-05-21 05:00:00,2549.48,2599.37,2549.18,2592.49,456445.042
2025-05-21 06:00:00,2592.50,2615.46,2581.02,2596.60,415763.823
2025-05-21 07:00:00,2596.61,2599.78,2542.85,2550.72,562284.184
2025-05-21 08:00:00,2550.72,2561.48,2534.36,2537.00,251225.054
2025-05-21 09:00:00,2537.00,2543.77,2516.60,2522.63,318007.143
2025-05-21 10:00:00,2522.62,2531.49,2513.21,2527.59,201751.945
2025-05-21 11:00:00,2527.59,2554.93,2526.77,2535.67,316148.196
2025-05-21 12:00:00,2535.67,2549.72,2525.01,2537.94,174001.959
2025-05-21 13:00:00,2537.94,2557.91,2520.49,2545.41,327605.680
2025-05-21 14:00:00,2545.42,2579.98,2530.50,2579.34,476896.852
2025-05-21 15:00:00,2579.33,2581.96,2541.65,2566.01,617555.067
2025-05-21 16:00:00,2566.01,2614.99,2553.50,2585.02,574636.659
2025-05-21 17:00:00,2585.03,2594.87,2450.72,2471.50,2602601.457
2025-05-21 18:00:00,2471.49,2496.68,2457.54,2473.55,676580.623
2025-05-21 19:00:00,2473.55,2516.58,2461.43,2511.11,429309.183
2025-05-21 20:00:00,2511.10,2511.62,2482.45,2507.55,241105.668
2025-05-21 21:00:00,2507.54,2519.72,2496.60,2503.49,111775.591
2025-05-21 22:00:00,2503.49,2541.89,2499.00,2534.60,208769.227
2025-05-21 23:00:00,2534.59,2598.53,2523.75,2550.26,661415.061
2025-05-22 00:00:00,2550.26,2587.80,2543.37,2585.33,362609.916
2025-05-22 01:00:00,2585.34,2603.14,2556.73,2574.00,397943.445
2025-05-22 02:00:00,2574.00,2602.58,2573.71,2593.73,226790.952
2025-05-22 03:00:00,2593.72,2647.25,2584.27,2628.60,492973.597
2025-05-22 04:00:00,2628.59,2638.00,2612.99,2627.37,307942.734
2025-05-22 05:00:00,2627.37,2646.82,2605.59,2608.81,373795.204
2025-05-22 06:00:00,2608.82,2622.77,2601.65,2608.75,276461.481
2025-05-22 07:00:00,2608.76,2637.84,2603.12,2634.41,280874.635
2025-05-22 08:00:00,2634.41,2681.90,2626.41,2662.88,557193.300
2025-05-22 09:00:00,2662.88,2692.61,2658.49,2664.36,450480.397
2025-05-22 10:00:00,2664.36,2678.10,2650.47,2655.75,257880.547
2025-05-22 11:00:00,2655.74,2663.42,2635.00,2649.71,324233.808
2025-05-22 12:00:00,2649.72,2661.93,2638.00,2656.73,276330.410
2025-05-22 13:00:00,2656.72,2659.72,2618.59,2643.09,393942.601
2025-05-22 14:00:00,2643.15,2675.43,2643.15,2665.50,390108.725
2025-05-22 15:00:00,2665.50,2679.30,2657.78,2663.53,256559.009
2025-05-22 16:00:00,2663.54,2675.34,2634.47,2644.99,342137.299
2025-05-22 17:00:00,2645.00,2673.24,2641.72,2658.24,194428.042
2025-05-22 18:00:00,2658.24,2669.73,2646.78,2657.91,125602.284
2025-05-22 19:00:00,2657.90,2660.60,2625.28,2634.02,214698.256
2025-05-22 20:00:00,2634.03,2648.69,2628.89,2640.22,152959.701
2025-05-22 21:00:00,2640.22,2642.47,2627.18,2635.15,68534.120
2025-05-22 22:00:00,2635.16,2651.51,2632.00,2634.80,126421.268
2025-05-22 23:00:00,2634.80,2665.00,2634.80,2663.72,134152.954
2025-05-23 00:00:00,2663.72,2679.00,2643.76,2662.08,269343.199
2025-05-23 01:00:00,2662.07,2693.93,2650.01,2674.80,301371.223
2025-05-23 02:00:00,2674.80,2734.30,2671.23,2704.83,747700.581
2025-05-23 03:00:00,2704.94,2730.13,2699.43,2720.93,251946.033
2025-05-23 04:00:00,2720.93,2725.39,2677.17,2696.79,388690.289
2025-05-23 05:00:00,2696.80,2706.19,2678.54,2695.91,208607.268
2025-05-23 06:00:00,2695.91,2696.62,2650.37,2656.16,500909.259
2025-05-23 07:00:00,2656.17,2672.32,2650.01,2654.69,202076.216
2025-05-23 08:00:00,2654.69,2675.62,2652.69,2668.36,191953.665
2025-05-23 09:00:00,2668.35,2687.80,2664.06,2681.77,216214.646
2025-05-23 10:00:00,2681.77,2682.40,2656.37,2670.55,230380.513
2025-05-23 11:00:00,2670.55,2671.00,2550.00,2565.32,1194866.614
2025-05-23 12:00:00,2565.32,2568.00,2497.00,2547.51,1257667.092
2025-05-23 13:00:00,2547.52,2582.90,2536.00,2580.61,614496.366
2025-05-23 14:00:00,2580.61,2591.19,2570.44,2573.09,304023.073
2025-05-23 15:00:00,2573.09,2581.59,2564.28,2567.38,247558.499
2025-05-23 16:00:00,2567.37,2575.00,2545.12,2565.87,376068.714
2025-05-23 17:00:00,2565.87,2585.94,2564.56,2575.77,214327.569
2025-05-23 18:00:00,2575.77,2580.69,2552.00,2558.70,235816.163
2025-05-23 19:00:00,2558.71,2574.64,2555.24,2559.76,132968.652
2025-05-23 20:00:00,2559.77,2561.62,2524.84,2542.31,243631.895
2025-05-23 21:00:00,2542.31,2552.64,2526.00,2533.50,148210.118
2025-05-23 22:00:00,2533.50,2558.18,2529.00,2537.60,221660.995
2025-05-23 23:00:00,2537.60,2541.72,2502.10,2525.39,361056.188
2025-05-24 00:00:00,2525.38,2543.62,2513.97,2514.99,198168.812
2025-05-24 01:00:00,2514.99,2534.60,2514.40,2523.36,117099.516
2025-05-24 02:00:00,2523.36,2544.45,2517.39,2539.75,98463.312
2025-05-24 03:00:00,2539.75,2555.05,2536.79,2548.98,119824.717
2025-05-24 04:00:00,2548.98,2562.33,2544.73,2558.20,99029.295
2025-05-24 05:00:00,2558.21,2559.36,2542.00,2549.97,116837.587
2025-05-24 06:00:00,2549.97,2554.63,2534.10,2546.35,117105.781
2025-05-24 07:00:00,2546.35,2559.33,2543.45,2545.79,136640.734
2025-05-24 08:00:00,2545.78,2557.68,2543.81,2555.90,111121.711
2025-05-24 09:00:00,2555.88,2559.50,2549.97,2551.54,78631.144
2025-05-24 10:00:00,2551.53,2574.50,2551.10,2568.61,199096.932
2025-05-24 11:00:00,2568.61,2574.44,2560.98,2562.14,113664.561
2025-05-24 12:00:00,2562.15,2564.37,2547.07,2558.08,149904.816
2025-05-24 13:00:00,2558.08,2561.73,2542.36,2545.45,131376.237
2025-05-24 14:00:00,2545.44,2560.45,2542.34,2557.45,106550.220
2025-05-24 15:00:00,2557.44,2563.88,2548.32,2554.32,82575.172
2025-05-24 16:00:00,2554.32,2561.00,2542.23,2556.42,96052.666
2025-05-24 17:00:00,2556.41,2563.81,2554.14,2556.53,72240.548
2025-05-24 18:00:00,2556.53,2566.40,2543.32,2548.22,86937.515
2025-05-24 19:00:00,2548.22,2554.35,2545.20,2553.33,54256.411
2025-05-24 20:00:00,2553.34,2555.47,2548.46,2551.15,36079.958
2025-05-24 21:00:00,2551.15,2551.73,2511.13,2539.19,178015.493
2025-05-24 22:00:00,2539.19,2539.20,2520.00,2524.29,104219.203
2025-05-24 23:00:00,2524.30,2534.10,2516.10,2529.27,148635.607
2025-05-25 00:00:00,2529.27,2538.38,2473.36,2485.58,423741.642
2025-05-25 01:00:00,2485.57,2502.87,2478.01,2494.50,220097.686
2025-05-25 02:00:00,2494.50,2509.76,2484.20,2506.88,191358.614
2025-05-25 03:00:00,2506.88,2519.68,2505.68,2511.79,138050.004
2025-05-25 04:00:00,2511.78,2517.66,2503.98,2516.19,78654.325
2025-05-25 05:00:00,2516.18,2517.50,2506.00,2511.72,50819.848
2025-05-25 06:00:00,2511.73,2512.37,2500.98,2506.26,75165.348
2025-05-25 07:00:00,2506.26,2506.27,2486.30,2493.38,179414.769
2025-05-25 08:00:00,2493.38,2493.50,2457.60,2476.50,295215.660
2025-05-25 09:00:00,2476.49,2494.71,2471.14,2494.19,236375.347
2025-05-25 10:00:00,2494.20,2501.74,2487.32,2491.52,163197.968
2025-05-25 11:00:00,2491.51,2499.31,2487.77,2496.58,101914.709
2025-05-25 12:00:00,2496.58,2517.61,2493.74,2515.67,195086.568
2025-05-25 13:00:00,2515.67,2524.99,2510.14,2512.44,149976.888
2025-05-25 14:00:00,2512.43,2517.33,2495.55,2505.19,170108.940
2025-05-25 15:00:00,2505.19,2515.13,2478.00,2510.47,322922.500
2025-05-25 16:00:00,2510.47,2512.37,2495.00,2510.49,158493.397
2025-05-25 17:00:00,2510.49,2515.80,2507.46,2512.40,75262.746
2025-05-25 18:00:00,2512.39,2522.71,2509.80,2514.90,79390.666
2025-05-25 19:00:00,2514.89,2537.00,2513.50,2525.21,101874.899
2025-05-25 20:00:00,2525.20,2527.84,2509.69,2522.66,85402.707
2025-05-25 21:00:00,2522.66,2530.79,2506.08,2514.20,90025.116
2025-05-25 22:00:00,2514.20,2553.00,2511.31,2547.97,301822.051
2025-05-25 23:00:00,2547.96,2552.81,2533.82,2550.03,152374.135
2025-05-26 00:00:00,2550.03,2573.61,2535.00,2570.58,243878.886
2025-05-26 01:00:00,2570.58,2576.00,2553.75,2557.53,211439.656
2025-05-26 02:00:00,2557.53,2563.00,2546.00,2551.85,132903.779
2025-05-26 03:00:00,2551.85,2565.88,2547.53,2559.33,109566.471
2025-05-26 04:00:00,2559.34,2569.00,2556.16,2563.39,106280.705
2025-05-26 05:00:00,2563.39,2574.75,2560.44,2567.25,114641.544
2025-05-26 06:00:00,2567.26,2584.96,2564.11,2581.80,149396.817
2025-05-26 07:00:00,2581.77,2598.60,2576.00,2579.71,312714.199
2025-05-26 08:00:00,2579.70,2581.80,2563.18,2567.19,176252.090
2025-05-26 09:00:00,2567.20,2573.51,2552.47,2562.01,181108.542
2025-05-26 10:00:00,2562.01,2568.64,2553.00,2558.34,108634.255
2025-05-26 11:00:00,2558.34,2567.47,2554.18,2566.75,79730.317
2025-05-26 12:00:00,2566.74,2573.62,2559.70,2567.11,88965.548
2025-05-26 13:00:00,2567.12,2570.60,2537.68,2550.15,227517.999
2025-05-26 14:00:00,2550.15,2555.45,2540.84,2549.60,160429.506
2025-05-26 15:00:00,2549.60,2569.98,2544.20,2565.00,220866.204
2025-05-26 16:00:00,2565.00,2572.80,2532.86,2541.39,316898.430
2025-05-26 17:00:00,2541.39,2548.00,2521.29,2532.44,155323.815
2025-05-26 18:00:00,2532.44,2545.54,2526.75,2533.80,108324.455
2025-05-26 19:00:00,2533.83,2543.42,2531.17,2539.97,62445.623
2025-05-26 20:00:00,2539.97,2567.13,2535.19,2565.07,153060.920
2025-05-26 21:00:00,2565.06,2567.00,2553.98,2561.31,90708.164
2025-05-26 22:00:00,2561.31,2584.74,2556.00,2558.60,166434.236
2025-05-26 23:00:00,2558.60,2563.60,2551.89,2562.43,73312.177
2025-05-27 00:00:00,2562.42,2572.50,2547.75,2549.99,110841.899
2025-05-27 01:00:00,2549.99,2550.00,2508.00,2528.66,394743.411
2025-05-27 02:00:00,2528.66,2543.50,2526.86,2534.49,139984.858
2025-05-27 03:00:00,2534.50,2564.25,2534.38,2548.42,190759.186
2025-05-27 04:00:00,2548.42,2568.00,2547.83,2558.21,112708.931
2025-05-27 05:00:00,2558.21,2572.17,2549.00,2568.60,140548.103
2025-05-27 06:00:00,2568.60,2609.90,2563.59,2568.63,706865.403
2025-05-27 07:00:00,2568.63,2619.61,2568.53,2606.95,383152.653
2025-05-27 08:00:00,2606.97,2643.44,2606.70,2634.54,665925.259
2025-05-27 09:00:00,2634.54,2649.13,2620.88,2637.53,318209.312
2025-05-27 10:00:00,2637.53,2641.52,2630.20,2637.76,141610.340
2025-05-27 11:00:00,2637.76,2654.10,2626.04,2651.98,261550.573
2025-05-27 12:00:00,2651.97,2653.72,2633.19,2647.38,234732.162
2025-05-27 13:00:00,2647.38,2683.76,2641.37,2654.84,663084.956
2025-05-27 14:00:00,2654.84,2671.11,2632.42,2660.09,458532.681
2025-05-27 15:00:00,2660.10,2669.64,2652.35,2667.46,210588.841
2025-05-27 16:00:00,2667.47,2683.83,2657.20,2669.60,288741.135
2025-05-27 17:00:00,2669.60,2711.80,2669.22,2694.85,531578.368
2025-05-27 18:00:00,2694.85,2707.56,2673.98,2679.07,269592.608
2025-05-27 19:00:00,2679.06,2687.65,2670.43,2686.84,163735.851
2025-05-27 20:00:00,2686.84,2693.63,2662.01,2667.54,171651.673
2025-05-27 21:00:00,2667.54,2676.78,2656.01,2662.16,137991.645
2025-05-27 22:00:00,2662.17,2668.94,2651.00,2659.10,150058.680
2025-05-27 23:00:00,2659.10,2664.10,2651.34,2659.84,93984.385
2025-05-28 00:00:00,2659.83,2660.85,2640.00,2657.49,161048.610
2025-05-28 01:00:00,2657.50,2658.96,2630.05,2633.64,147529.653
2025-05-28 02:00:00,2633.64,2642.18,2617.00,2637.71,278819.376
2025-05-28 03:00:00,2637.71,2649.08,2632.44,2644.51,147375.677
2025-05-28 04:00:00,2644.51,2651.87,2633.07,2645.63,118238.921
2025-05-28 05:00:00,2645.63,2646.33,2633.92,2638.65,94612.994
2025-05-28 06:00:00,2638.64,2638.65,2622.36,2626.56,146664.978
2025-05-28 07:00:00,2626.57,2642.00,2623.54,2635.35,103559.239
2025-05-28 08:00:00,2635.36,2644.99,2627.41,2642.01,116024.011
2025-05-28 09:00:00,2642.01,2642.72,2620.53,2625.97,155242.310
2025-05-28 10:00:00,2625.97,2643.12,2606.00,2639.72,291121.788
2025-05-28 11:00:00,2639.72,2658.94,2639.20,2655.99,188101.711
2025-05-28 12:00:00,2655.99,2682.13,2652.00,2666.32,354444.398
2025-05-28 13:00:00,2666.33,2689.13,2653.35,2656.57,472110.232
2025-05-28 14:00:00,2656.57,2659.70,2619.15,2627.46,566265.630
2025-05-28 15:00:00,2627.46,2639.27,2612.00,2626.17,288896.808
2025-05-28 16:00:00,2626.20,2643.12,2625.61,2639.71,161097.815
2025-05-28 17:00:00,2639.70,2664.00,2639.70,2651.56,249123.771
2025-05-28 18:00:00,2651.56,2657.24,2631.00,2635.54,143538.534
2025-05-28 19:00:00,2635.54,2654.99,2615.23,2616.61,231382.496
2025-05-28 20:00:00,2616.61,2634.64,2610.01,2633.62,209215.144
2025-05-28 21:00:00,2633.62,2658.85,2630.01,2651.21,122544.738
2025-05-28 22:00:00,2651.21,2652.52,2637.02,2647.48,99482.390
2025-05-28 23:00:00,2647.47,2686.00,2647.38,2680.40,309692.183
2025-05-29 00:00:00,2680.40,2721.31,2669.43,2721.21,498852.866
2025-05-29 01:00:00,2721.21,2722.53,2697.00,2711.12,346839.375
2025-05-29 02:00:00,2711.11,2788.88,2705.01,2770.21,732002.146
2025-05-29 03:00:00,2770.20,2773.32,2746.44,2762.05,356426.448
2025-05-29 04:00:00,2762.04,2766.66,2700.01,2727.42,602387.573
2025-05-29 05:00:00,2727.42,2736.30,2715.20,2721.92,259807.246
2025-05-29 06:00:00,2721.91,2731.40,2715.06,2726.82,150772.373
2025-05-29 07:00:00,2726.83,2735.59,2715.10,2730.00,150728.840
2025-05-29 08:00:00,2730.00,2731.96,2710.00,2721.92,298088.850
2025-05-29 09:00:00,2721.92,2738.50,2715.23,2735.08,188537.313
2025-05-29 10:00:00,2735.08,2744.00,2723.37,2729.53,158998.942
2025-05-29 11:00:00,2729.53,2730.68,2705.82,2714.84,221015.131
2025-05-29 12:00:00,2714.84,2718.09,2674.79,2692.24,418942.038
2025-05-29 13:00:00,2692.24,2698.77,2652.50,2659.25,575564.984
2025-05-29 14:00:00,2659.25,2674.67,2620.26,2671.01,750291.274
2025-05-29 15:00:00,2671.00,2673.44,2638.01,2642.46,316644.966
2025-05-29 16:00:00,2642.46,2659.52,2629.63,2639.12,254258.630
2025-05-29 17:00:00,2639.12,2670.71,2637.45,2658.48,275944.145
2025-05-29 18:00:00,2658.48,2672.85,2644.44,2649.11,231876.850
2025-05-29 19:00:00,2649.11,2656.74,2627.34,2649.35,228195.882
2025-05-29 20:00:00,2649.35,2661.00,2639.43,2642.97,126843.339
2025-05-29 21:00:00,2642.97,2661.00,2642.74,2659.50,71351.058
2025-05-29 22:00:00,2659.49,2667.97,2642.97,2643.67,149411.075
2025-05-29 23:00:00,2643.68,2647.99,2617.11,2630.30,224576.611
2025-05-30 00:00:00,2630.30,2644.12,2556.00,2572.24,672590.459
2025-05-30 01:00:00,2572.24,2607.69,2566.55,2597.17,388172.852
2025-05-30 02:00:00,2597.17,2634.03,2596.59,2628.78,238532.192
2025-05-30 03:00:00,2628.77,2642.12,2624.94,2630.39,174675.376
2025-05-30 04:00:00,2630.39,2637.45,2620.36,2634.09,142497.546
2025-05-30 05:00:00,2634.10,2648.42,2629.10,2642.65,144394.909
2025-05-30 06:00:00,2642.64,2644.03,2605.83,2619.35,265323.474
2025-05-30 07:00:00,2619.35,2642.37,2613.91,2617.55,360170.900
2025-05-30 08:00:00,2617.55,2626.24,2606.28,2616.30,217418.117
2025-05-30 09:00:00,2616.30,2622.79,2586.55,2613.98,320273.765
2025-05-30 10:00:00,2613.98,2622.66,2601.67,2621.30,170554.980
2025-05-30 11:00:00,2621.30,2627.09,2613.80,2620.69,125364.609
2025-05-30 12:00:00,2620.70,2625.28,2575.00,2609.09,460933.887
2025-05-30 13:00:00,2609.10,2617.41,2571.17,2575.54,408198.434
2025-05-30 14:00:00,2575.54,2603.22,2575.53,2594.13,300386.932
2025-05-30 15:00:00,2594.13,2615.81,2593.56,2597.01,199037.356
2025-05-30 16:00:00,2597.01,2603.00,2530.00,2539.29,797724.912
2025-05-30 17:00:00,2539.29,2558.48,2537.62,2548.06,216295.552
2025-05-30 18:00:00,2548.06,2577.74,2546.40,2576.73,226514.833
2025-05-30 19:00:00,2576.73,2584.50,2571.31,2573.30,151847.894
2025-05-30 20:00:00,2573.30,2589.45,2564.50,2576.26,154132.944
2025-05-30 21:00:00,2576.26,2585.24,2561.36,2568.26,100105.263
2025-05-30 22:00:00,2568.26,2572.29,2520.15,2525.52,318961.060
2025-05-30 23:00:00,2525.52,2534.99,2503.37,2529.63,430739.096
2025-05-31 00:00:00,2529.62,2538.39,2501.31,2518.59,309725.108
2025-05-31 01:00:00,2518.58,2527.00,2474.00,2491.86,487469.509
2025-05-31 02:00:00,2491.86,2516.00,2484.10,2489.09,314631.704
2025-05-31 03:00:00,2489.09,2516.16,2483.81,2512.88,210341.165
2025-05-31 04:00:00,2512.88,2526.00,2503.40,2521.52,153862.312
2025-05-31 05:00:00,2521.52,2525.50,2510.68,2511.29,104196.472
2025-05-31 06:00:00,2511.28,2525.27,2511.22,2520.37,77677.001
2025-05-31 07:00:00,2520.37,2524.56,2513.44,2520.00,59185.537
2025-05-31 08:00:00,2520.00,2529.63,2514.50,2523.51,108089.982
2025-05-31 09:00:00,2523.51,2528.41,2516.24,2522.31,80050.188
2025-05-31 10:00:00,2522.30,2537.97,2506.27,2518.98,218058.506
2025-05-31 11:00:00,2518.98,2520.89,2508.53,2518.60,71742.227
2025-05-31 12:00:00,2518.60,2536.97,2515.34,2536.31,153599.076
2025-05-31 13:00:00,2536.30,2546.84,2525.00,2531.64,206431.667
2025-05-31 14:00:00,2531.65,2543.63,2530.00,2541.17,112638.174
2025-05-31 15:00:00,2541.18,2550.00,2531.04,2534.85,173188.270
2025-05-31 16:00:00,2534.85,2546.49,2531.56,2539.41,96870.192
2025-05-31 17:00:00,2539.41,2540.20,2521.05,2526.23,110558.845
2025-05-31 18:00:00,2526.22,2541.73,2524.62,2538.82,54331.415
2025-05-31 19:00:00,2538.82,2542.00,2535.16,2536.48,42851.769
2025-05-31 20:00:00,2536.47,2541.35,2530.44,2540.96,41849.594
2025-05-31 21:00:00,2540.95,2550.00,2537.75,2542.30,80705.679
2025-05-31 22:00:00,2542.31,2544.07,2529.15,2529.65,46915.451
2025-05-31 23:00:00,2529.65,2548.63,2523.32,2527.08,131859.492
2025-06-01 00:00:00,2527.08,2527.98,2514.28,2525.11,150267.023
2025-06-01 01:00:00,2525.10,2529.67,2488.52,2506.51,199434.916
2025-06-01 02:00:00,2506.51,2512.76,2492.50,2506.22,136474.191
2025-06-01 03:00:00,2506.23,2517.64,2491.03,2512.14,111006.424
2025-06-01 04:00:00,2512.13,2526.30,2510.28,2521.15,86458.362
2025-06-01 05:00:00,2521.15,2526.46,2514.38,2517.45,54438.933
2025-06-01 06:00:00,2517.46,2518.10,2507.67,2511.32,58620.452
2025-06-01 07:00:00,2511.32,2514.36,2504.58,2507.62,61472.069
2025-06-01 08:00:00,2507.62,2509.68,2497.54,2504.68,99910.023
2025-06-01 09:00:00,2504.69,2509.70,2476.01,2491.20,263049.436
2025-06-01 10:00:00,2491.20,2495.70,2485.50,2492.59,116142.266
2025-06-01 11:00:00,2492.59,2501.90,2490.00,2496.32,99530.836
2025-06-01 12:00:00,2496.32,2500.71,2465.00,2482.97,230902.848
2025-06-01 13:00:00,2482.98,2497.59,2479.51,2492.79,131253.232
2025-06-01 14:00:00,2492.78,2518.14,2492.78,2508.21,214324.323
2025-06-01 15:00:00,2508.21,2524.47,2502.38,2522.00,153921.558
2025-06-01 16:00:00,2522.00,2547.00,2519.78,2537.65,309830.823
2025-06-01 17:00:00,2537.64,2546.00,2532.67,2537.88,114131.530
2025-06-01 18:00:00,2537.88,2538.00,2491.56,2518.84,338948.528
2025-06-01 19:00:00,2518.84,2526.28,2510.56,2525.11,121469.230
2025-06-01 20:00:00,2525.10,2536.00,2518.19,2524.60,102376.164
2025-06-01 21:00:00,2524.60,2539.91,2523.31,2537.98,78064.867
2025-06-01 22:00:00,2537.97,2546.35,2531.00,2534.05,139795.012
2025-06-01 23:00:00,2534.06,2544.00,2531.89,2537.89,113048.683
2025-06-02 00:00:00,2537.89,2539.56,2525.17,2533.20,119397.967
2025-06-02 01:00:00,2533.21,2540.89,2523.66,2525.00,117658.321
2025-06-02 02:00:00,2525.00,2526.36,2506.32,2507.65,141658.644
2025-06-02 03:00:00,2507.65,2509.30,2484.05,2495.12,282597.435
2025-06-02 04:00:00,2495.11,2500.93,2486.32,2491.73,126567.912
2025-06-02 05:00:00,2491.73,2496.60,2482.00,2491.89,113455.145
2025-06-02 06:00:00,2491.89,2499.98,2483.30,2493.66,164167.492
2025-06-02 07:00:00,2493.66,2512.74,2493.38,2505.78,175380.392
2025-06-02 08:00:00,2505.79,2515.00,2488.46,2493.30,189243.961
2025-06-02 09:00:00,2493.30,2493.81,2472.74,2480.40,303773.244
2025-06-02 10:00:00,2480.40,2488.88,2475.12,2480.93,158090.273
2025-06-02 11:00:00,2480.93,2487.58,2474.22,2480.03,112689.816
2025-06-02 12:00:00,2480.02,2497.42,2477.00,2496.96,177935.629
2025-06-02 13:00:00,2496.96,2519.34,2486.61,2503.76,357959.188
2025-06-02 14:00:00,2503.76,2540.00,2494.51,2530.36,531559.002
2025-06-02 15:00:00,2530.36,2556.34,2522.00,2543.24,391188.442
2025-06-02 16:00:00,2543.25,2553.84,2528.24,2545.19,215556.627
2025-06-02 17:00:00,2545.19,2551.90,2537.37,2548.89,202848.550
2025-06-02 18:00:00,2548.89,2565.40,2536.68,2543.38,255074.000
2025-06-02 19:00:00,2543.38,2548.00,2522.88,2531.21,163821.643
2025-06-02 20:00:00,2531.22,2546.90,2530.70,2538.72,134878.258
2025-06-02 21:00:00,2538.71,2560.12,2538.35,2559.19,114494.931
2025-06-02 22:00:00,2559.18,2583.83,2558.65,2583.40,278118.208
2025-06-02 23:00:00,2583.40,2614.20,2581.50,2606.48,447331.304
2025-06-03 00:00:00,2606.49,2625.85,2600.28,2620.79,311132.839
2025-06-03 01:00:00,2620.79,2649.00,2615.97,2644.93,349131.944
2025-06-03 02:00:00,2644.94,2647.19,2613.00,2615.16,345466.330
2025-06-03 03:00:00,2615.17,2619.59,2588.05,2602.38,380689.496
2025-06-03 04:00:00,2602.38,2604.24,2588.88,2591.17,141558.048
2025-06-03 05:00:00,2591.17,2617.39,2590.91,2613.30,184279.778
2025-06-03 06:00:00,2613.30,2617.89,2603.21,2617.31,124574.329
2025-06-03 07:00:00,2617.31,2619.44,2606.43,2608.68,119089.308
2025-06-03 08:00:00,2608.69,2610.18,2593.47,2606.20,185602.866
2025-06-03 09:00:00,2606.20,2617.88,2600.01,2612.85,122595.933
2025-06-03 10:00:00,2612.86,2619.52,2608.70,2610.36,88801.352
2025-06-03 11:00:00,2610.37,2615.74,2598.83,2600.21,108288.749
2025-06-03 12:00:00,2600.21,2612.47,2596.36,2608.63,137708.601
2025-06-03 13:00:00,2608.62,2633.00,2605.70,2625.49,402981.294
2025-06-03 14:00:00,2625.50,2654.98,2612.35,2647.16,426401.937
2025-06-03 15:00:00,2647.16,2650.43,2615.25,2622.56,381384.311
2025-06-03 16:00:00,2622.55,2624.37,2602.34,2604.23,211376.249
2025-06-03 17:00:00,2604.22,2626.26,2601.76,2618.05,195128.431
2025-06-03 18:00:00,2618.04,2619.36,2605.75,2617.19,105275.035
